id,name,date,tagline,description,minute,rating;;;
"1001510,Orphan: First Kill,2022,There's always been something wrong with Esther.,""After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous �??child�?� at any cost."",99,2.73";;;
"1001511,Paris Is Burning,1990,Having a ball�?� Wish you were here,""Where does voguing come from, and what, exactly, is throwing shade? This landmark documentary provides a vibrant snapshot of the 1980s through the eyes of New York City's African American and Latinx Harlem drag-ball scene. Made over seven years, PARIS IS BURNING offers an intimate portrait of rival fashion """"houses,"""" from fierce contests for trophies to house mothers offering sustenance in a world rampant with homophobia, transphobia, racism, AIDS, and poverty. Featuring legendary voguers, drag queens, and trans women �?? including Willi Ninja, Pepper LaBeija, Dorian Corey, and Venus Xtravaganza �?? PARIS IS BURNING brings it, celebrating the joy of movement, the force of  eloquence, and the draw of community."",78,4.47";;;
1001512,Never Rarely Sometimes Always,2020,Her journey. Her choice.,A pair of teenage girls in rural Pennsylvania travel to New York City to seek out medical help after an unintended pregnancy.,101,3.97;;;
"1001513,Emily the Criminal,2022,High risks come with even higher rewards.,""Emily, who is saddled with student debt and locked out of the job market due to a minor criminal record, gets involved in a credit card scam that pulls her into the criminal underworld of Los Angeles, ultimately leading to deadly consequences."",97,3.32";;;
"1001514,Mad God,2021,A journey beyond your wildest nightmares.,""Follow The Assassin through a forbidding world of tortured souls, decrepit bunkers, and wretched monstrosities forged from the most primordial horrors of the subconscious mind.  Every set, creature, and effigy in this macabre masterpiece is hand-crafted and painstakingly animated using traditional stop-motion techniques. MAD GOD is a labor of love, a testament to the power of creative grit, and an homage to the timeless art of stop-motion animation.  Ready your eyes. Ready your spirit. Prepare to meet your maker."",84,3.78";;;
"1001515,Blood Simple,1984,Breaking up is hard to do.,""The owner of a seedy small-town Texas bar discovers that one of his employees is having an affair with his wife. A chaotic chain of misunderstandings, lies and mischief ensues after he devises a plot to have them murdered."",97,3.9";;;
"1001516,Jacob's Ladder,1990,The most frightening thing about Jacob Singer's nightmare is that he isn't dreaming.,""After returning home from the Vietnam War, veteran Jacob Singer struggles to maintain his sanity. Plagued by hallucinations and flashbacks, Singer rapidly falls apart as the world and people around him morph and twist into disturbing images. His girlfriend, Jezzie, and ex-wife, Sarah, try to help, but to little avail. Even Singer's chiropractor friend, Louis, fails to reach him as he descends into madness."",113,3.82";;;
"1001517,The Pale Blue Eye,2022,Every heart tells a tale.,""A seasoned detective investigates a series of murders at the U.S. Military Academy in West Point in 1830. He is assisted in his investigation by an intelligent and eager young cadet named Edgar Allan Poe, who will go on to become one of America's most influential authors and the originator of the detective genre."",128,3.04";;;
"1001518,The Aristocats,1970,A tune-filled animated extravaganza.,""When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children�??Bonfamille�??s beloved family of cats�??the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O�??Malley Cat and his jazz-playing alley cats come to the aristocats�?? rescue."",78,3.61";;;
"1001519,Where the Wild Things Are,2009,There's one in all of us.,""Max imagines running away from his mom and sailing to a far-off land where large talking beasts -- Ira, Carol, Douglas, the Bull, Judith and Alexander -- crown him as their king, play rumpus, build forts and discover secret hideaways."",101,3.47";;;
1001520,The Meyerowitz Stories (New and Selected),2017,,An estranged family gathers together in New York for an event celebrating the artistic work of their father.,112,3.74;;;
"1001521,Cloud Atlas,2012,Everything is Connected,""A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis."",172,3.45";;;
"1001522,The Strangers,2008,Lock the door. Pretend you're safe.,""After returning from a wedding reception, a couple staying in an isolated vacation house receive a knock on the door in the mid-hours of the night. What ensues is a violent invasion by three strangers, their faces hidden behind masks. The couple find themselves in a violent struggle, in which they go beyond what either of them thought capable in order to survive."",86,2.96";;;
"1001523,Kimi,2022,She's not the only one listening.,""A tech worker with agoraphobia discovers recorded evidence of a violent crime but is met with resistance when she tries to report it. Seeking justice, she must do the thing she fears the most: leave her apartment."",89,3.14";;;
"1001524,The Cat in the Hat,2003,Don't mess with the hat.,""Conrad and Sally Walden are home alone with their pet fish. It is raining outside, and there is nothing to do. Until The Cat in the Hat walks in the front door. He introduces them to their imagination, and at first it's all fun and games, until things get out of hand, and The Cat must go, go, go, before their parents get back."",82,2.49";;;
"1001525,Wallace & Gromit: The Curse of the Were-Rabbit,2005,Something bunny is going on...,""Cheese-loving eccentric Wallace and his cunning canine pal, Gromit, investigate a mystery in Nick Park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. Using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest."",85,3.76";;;
1001526,Wild Tales,2014,We can all lose control,Six short stories that explore the extremities of human behavior involving people in distress.,122,4.12;;;
"1001527,Scary Stories to Tell in the Dark,2019,Stories taken from true urban legends,""Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Sarah and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control."",108,2.75";;;
"1001528,From Up on Poppy Hill,2011,I look up as I walk...,""A group of Yokohama students fight to save their school's clubhouse from the wrecking ball during preparations for the 1964 Tokyo Olympic Games. While working there, Umi and Shun gradually become attracted to each other but have to face a sudden trial. Even so, they keep going without fleeing the difficulties of reality."",91,3.69";;;
