id,theme
1001652,Westerns
"1001652,""Crime, drugs and gangsters"""
1001652,Heists and thrilling action
"1001653,""Monsters, aliens, sci-fi and the apocalypse"""
1001653,High speed and special ops
1001653,Thought-provoking sci-fi action and future technology
1001653,Imaginative space odysseys and alien encounters
1001653,Action-packed space and alien sagas
1001653,Explosive and action-packed heroes vs. villains
1001653,Twisted dark psychological thriller
1001654,Chilling experiments and classic monster horror
"1001654,""Creepy, chilling, and terrifying horror"""
"1001654,""Spooky, scary comedy"""
"1001654,""Terrifying, haunted, and supernatural horror"""
"1001654,""Horror, the undead and monster classics"""
1001654,Gothic and eerie haunting horror
1001655,Underdogs and coming of age
1001655,Moving relationship stories
1001655,Humanity and the world around us
1001655,Teen friendship and coming-of-age
1001655,Holiday joy and heartwarming Christmas
1001655,Adorable animals and heartwarming families
"1001655,""Fascinating, emotional stories and documentaries"""
1001655,Emotional and touching family dramas
1001656,Quirky and endearing relationships
1001656,Catchy songs and hilarious musical comedy
1001656,Teen school antics and laughter
1001656,Laugh-out-loud relationship entanglements
1001656,Relationship comedy
1001656,Underdogs and coming of age
1001656,Crude humor and satire
1001656,Funny jokes and crude humor
1001657,Intriguing and suspenseful murder mysteries
1001657,Dazzling vocal performances and musicals
1001657,Catchy songs and hilarious musical comedy
1001657,Charming romances and delightful chemistry
1001657,Song and dance
1001657,Relationship comedy
1001657,Thrillers and murder mysteries
"1001657,""Spooky, scary comedy"""
1001658,Crude humor and satire
1001658,Song and dance
1001658,Holiday joy and heartwarming Christmas
1001658,Kids' animated fun and adventure
1001658,Catchy songs and hilarious musical comedy
1001658,Adorable animals and heartwarming families
1001658,Action comedy and silly heroics
1001659,Teen friendship and coming-of-age
1001659,Emotional teen coming-of-age stories
1001659,Student coming-of-age challenges
"1001659,""Engaging, intense crime and casino drama"""
1001659,Intense violence and sexual transgression
"1001659,""Crime, drugs and gangsters"""
1001659,Underdogs and coming of age
1001659,Violent crime and drugs
1001660,Heartbreaking and moving family drama
1001660,Emotional life of renowned artists
"1001660,""Religious faith, sin, and forgiveness"""
1001660,Racism and the powerful fight for justice
1001660,Faith and religion
1001660,Politics and human rights
1001660,Moving relationship stories
1001660,Emotional LGBTQ relationships
1001661,Westerns
1001661,Crude humor and satire
1001661,Western frontier dramas with a touch of humor
1001661,Catchy songs and hilarious musical comedy
1001661,Funny jokes and crude humor
1001661,Amusing jokes and witty satire
1001661,Wild west outlaws and gunfights
1001662,Emotional teen coming-of-age stories
1001662,Emotional LGBTQ relationships
1001662,Touching and sentimental family stories
1001662,Quirky and endearing relationships
1001662,Powerful stories of heartbreak and suffering
1001662,Moving relationship stories
1001662,Relationship comedy
1001663,Teen school antics and laughter
"1001663,""Gags, jokes, and slapstick humor"""
1001663,Catchy songs and hilarious musical comedy
1001663,Laugh-out-loud relationship entanglements
1001663,Underdogs and coming of age
1001663,Relationship comedy
1001663,Crude humor and satire
1001663,Funny jokes and crude humor
1001664,Thrillers and murder mysteries
1001664,Intense violence and sexual transgression
1001664,Noir and dark crime dramas
1001664,Suspenseful crime thrillers
1001664,Intriguing and suspenseful murder mysteries
1001664,Twisted dark psychological thriller
1001664,Enduring stories of family and marital drama
1001665,Captivating relationships and charming romance
1001665,Teen friendship and coming-of-age
"1001665,""Fascinating, emotional stories and documentaries"""
1001665,Humanity's odyssey: earth and beyond
1001665,Humanity and the world around us
1001665,Imaginative space odysseys and alien encounters
"1001666,""Creepy, chilling, and terrifying horror"""
1001666,Faith and religion
"1001666,""Horror, the undead and monster classics"""
"1001666,""Religious faith, sin, and forgiveness"""
1001666,Faith and spiritual journeys
"1001666,""Terrifying, haunted, and supernatural horror"""
1001666,Gothic and eerie haunting horror
1001667,Emotional teen coming-of-age stories
1001667,Teen friendship and coming-of-age
1001667,Student coming-of-age challenges
1001667,Underdogs and coming of age
1001667,Song and dance
1001667,Relationship comedy
1001667,Dance rhythms and catchy tunes
1001667,Teen school antics and laughter
1001668,Emotional teen coming-of-age stories
1001668,Touching and sentimental family stories
1001668,Tragic sadness and captivating beauty
1001668,Emotional and touching family dramas
1001668,Moving relationship stories
1001668,Underdogs and coming of age
1001668,Relationship comedy
1001668,Teen friendship and coming-of-age
1001669,Song and dance
1001669,Intense violence and sexual transgression
1001669,Dance rhythms and catchy tunes
1001669,Erotic relationships and desire
1001669,Graphic violence and brutal revenge
"1001669,""Dreamlike, quirky, and surreal storytelling"""
1001669,Teen school antics and laughter
1001670,Catchy songs and hilarious musical comedy
"1001670,""Gags, jokes, and slapstick humor"""
1001670,Teen school antics and laughter
1001670,Laugh-out-loud relationship entanglements
1001670,Underdogs and coming of age
1001670,Relationship comedy
1001670,Crude humor and satire
1001670,Funny jokes and crude humor
1001671,Holiday joy and heartwarming Christmas
1001671,Heartbreaking and moving family drama
1001671,Emotional and touching family dramas
1001671,Touching and sentimental family stories
1001671,Relationship comedy
1001671,Moving relationship stories
1001671,Enduring stories of family and marital drama
1001672,Moving relationship stories
1001672,Relationship comedy
1001672,Erotic relationships and desire
1001672,Captivating relationships and charming romance
1001672,Powerful poetic and passionate drama
1001672,Lavish dramas and sumptuous royalty
1001672,Passion and romance
1001673,Funny jokes and crude humor
1001673,Charming romances and delightful chemistry
1001673,Catchy songs and hilarious musical comedy
1001673,Amusing jokes and witty satire
1001673,Song and dance
1001673,Relationship comedy
1001673,Laugh-out-loud relationship entanglements
1001673,Crude humor and satire
1001674,Epic history and literature
1001674,Humanity and the world around us
1001674,Emotional and captivating fantasy storytelling
1001674,Surreal and thought-provoking visions of life and death
1001674,Historical battles and epic heroism
1001674,Captivating vision and Shakespearean drama
1001674,Emotional life of renowned artists
1001675,Charming romances and delightful chemistry
1001675,Laugh-out-loud relationship entanglements
1001675,Adrenaline-fueled action and fast cars
1001675,Relationship comedy
1001675,Heists and thrilling action
"1001675,""Crime, drugs and gangsters"""
"1001675,""Engaging, intense crime and casino drama"""
1001676,Touching and sentimental family stories
1001676,Charming romances and delightful chemistry
1001676,Emotional teen coming-of-age stories
1001676,Powerful stories of heartbreak and suffering
1001676,Emotional LGBTQ relationships
1001676,Underdogs and coming of age
1001676,Relationship comedy
1001676,Moving relationship stories
"1001677,""Gags, jokes, and slapstick humor"""
1001677,Catchy songs and hilarious musical comedy
1001677,Action comedy and silly heroics
1001677,Amusing jokes and witty satire
1001677,Relationship comedy
1001677,Crude humor and satire
1001677,Funny jokes and crude humor
"1001678,""Horror, the undead and monster classics"""
"1001678,""Monsters, aliens, sci-fi and the apocalypse"""
"1001678,""Terrifying, haunted, and supernatural horror"""
1001678,Survival horror and zombie carnage
1001678,Gothic and eerie haunting horror
"1001678,""Creepy, chilling, and terrifying horror"""
"1001678,""Gory, gruesome, and slasher horror"""
1001679,Humanity's odyssey: earth and beyond
1001679,Powerful stories of heartbreak and suffering
1001679,Thought-provoking sci-fi action and future technology
1001679,Surreal and thought-provoking visions of life and death
1001679,Moving relationship stories
1001679,Humanity and the world around us
1001679,Student coming-of-age challenges
"1001680,""Crime, drugs and gangsters"""
1001680,Politics and human rights
1001680,Thrillers and murder mysteries
1001680,Violent crime and drugs
"1001680,""Violent action, guns, and crime"""
1001680,Suspenseful crime thrillers
"1001680,""Politics, propaganda, and political documentaries"""
1001680,Heists and thrilling action
1001682,Dangerous technology and the apocalypse
1001682,Humanity's odyssey: earth and beyond
1001682,Surreal and thought-provoking visions of life and death
1001682,Thought-provoking sci-fi action and future technology
"1001682,""Monsters, aliens, sci-fi and the apocalypse"""
1001682,Humanity and the world around us
1001682,War and historical adventure
1001682,Imaginative space odysseys and alien encounters
1001683,Military combat and heroic soldiers
1001683,Nazis and World War II
1001683,Racism and the powerful fight for justice
1001683,Riveting political and presidential drama
1001683,Epic history and literature
1001683,War and historical adventure
1001683,Politics and human rights
"1001683,""Politics, propaganda, and political documentaries"""
1001684,Catchy songs and hilarious musical comedy
1001684,Laugh-out-loud relationship entanglements
1001684,Action comedy and silly heroics
1001684,Western frontier dramas with a touch of humor
1001684,Relationship comedy
1001684,Crude humor and satire
"1001684,""Gags, jokes, and slapstick humor"""
1001685,Underdogs and coming of age
1001685,Song and dance
1001685,Teen school antics and laughter
1001685,Teen friendship and coming-of-age
1001685,Legendary musicians and stardom
1001685,Dance rhythms and catchy tunes
1001685,Student coming-of-age challenges
1001686,Emotional teen coming-of-age stories
1001686,Tragic sadness and captivating beauty
1001686,Passion and romance
1001686,Emotional LGBTQ relationships
1001686,Moving relationship stories
1001686,Erotic relationships and desire
1001687,Westerns
"1001687,""Monsters, aliens, sci-fi and the apocalypse"""
1001687,Epic heroes
1001687,High speed and special ops
1001687,Thought-provoking sci-fi action and future technology
1001687,Adrenaline-fueled action and fast cars
1001687,Intense combat and martial arts
1001687,Wild west outlaws and gunfights
1001687,Explosive and action-packed heroes vs. villains
1001688,Amusing jokes and witty satire
1001688,Challenging or sexual themes & twists
1001688,Humanity's odyssey: earth and beyond
1001688,Funny jokes and crude humor
1001688,Powerful poetic and passionate drama
